symbol,train_start,train_end,test_start,test_end,chosen_param_id,breakout_lookback,trend_window,trend_method,atr_window,stop_atr,target_atr,max_hold_days,min_volume_ratio,ending_equity,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,num_trades,avg_return_per_trade,win_rate,profit_factor,expectancy_dollars
AVGO,2024-04-18,2025-04-21,2025-04-22,2025-07-22,0,20,50,EMA,14,1.2,2.4,5,0.8,101546.71899371428,0.0154671899371428,0.05907965169482532,0.03969472013968224,0.9845050313318106,-0.014099889788816489,3,0.021551506788929028,0.6666666666666666,2.7456649094236365,522.4160925714286
AVGO,2024-07-19,2025-07-22,2025-07-23,2025-10-20,0,20,50,EMA,14,1.2,2.4,5,0.8,102082.88231028573,0.005279966914584655,0.01975225820589044,0.05593738841757455,-0.004428912416506845,-0.016978381202468418,3,0.0018906534959019182,0.6666666666666666,1.5324151912214667,184.68683285714255
AVGO,2024-10-17,2025-10-20,2025-10-21,2026-01-21,0,20,50,EMA,14,1.2,2.4,5,0.8,100942.66783948573,-0.011169497226129033,-0.04141360679312167,0.032737484071457885,-1.875941555529156,-0.017053102264245057,2,-0.028789046569897878,0.0,0.0,-565.2971043999999
