timestamp,open,high,low,close,adj_close,volume,symbol
2021-04-19,223.7100067138672,224.66000366210938,219.94000244140625,221.72999572753906,208.5330047607422,25285900,IWM
2021-04-20,220.77000427246094,221.6199951171875,215.24000549316406,217.19000244140625,204.26321411132812,35570800,IWM
2021-04-21,217.02000427246094,222.6199951171875,215.5,222.5,209.25721740722656,31147800,IWM
2021-04-22,223.25999450683594,225.3300018310547,220.77999877929688,221.5800018310547,208.39193725585938,31943700,IWM
2021-04-23,222.82000732421875,226.64999389648438,222.02000427246094,225.75999450683594,212.32318115234375,27999500,IWM
2021-04-26,227.0,228.69000244140625,226.75,228.11000061035156,214.53329467773438,19069200,IWM
2021-04-27,228.7100067138672,229.38999938964844,227.50999450683594,228.4499969482422,214.85301208496094,19648100,IWM
2021-04-28,228.0800018310547,229.49000549316406,227.10000610351562,228.83999633789062,215.21981811523438,16222700,IWM
2021-04-29,230.85000610351562,230.9499969482422,225.7899932861328,227.99000549316406,214.4204559326172,25500300,IWM
2021-04-30,225.72000122070312,227.8000030517578,224.13999938964844,224.88999938964844,211.50494384765625,27006000,IWM
2021-05-03,227.2100067138672,227.41000366210938,224.9199981689453,225.99000549316406,212.53944396972656,18693400,IWM
2021-05-04,224.60000610351562,226.13999938964844,220.9600067138672,223.2899932861328,210.0001678466797,26892700,IWM
2021-05-05,224.27999877929688,224.5399932861328,221.36000061035156,222.39999389648438,209.16311645507812,25139500,IWM
2021-05-06,222.64999389648438,222.80999755859375,218.63999938964844,222.58999633789062,209.34182739257812,27647300,IWM
2021-05-07,222.66000366210938,225.92999267578125,222.16000366210938,225.38999938964844,211.9751434326172,26172700,IWM
2021-05-10,225.22999572753906,225.6699981689453,219.58999633789062,219.66000366210938,206.58624267578125,28109100,IWM
2021-05-11,214.9199981689453,220.38999938964844,214.4199981689453,218.9600067138672,205.92788696289062,39519500,IWM
2021-05-12,217.10000610351562,218.77000427246094,211.5399932861328,211.85000610351562,199.2410430908203,42113400,IWM
2021-05-13,213.30999755859375,217.44000244140625,211.8000030517578,215.75,202.908935546875,37739900,IWM
2021-05-14,217.94000244140625,221.41000366210938,215.67999267578125,221.02000427246094,207.86524963378906,25070400,IWM
2021-05-17,219.77999877929688,221.38999938964844,217.89999389648438,221.32000732421875,208.1474151611328,20048500,IWM
2021-05-18,221.38999938964844,223.24000549316406,219.47000122070312,219.63999938964844,206.56741333007812,24564500,IWM
2021-05-19,216.02999877929688,218.16000366210938,214.0500030517578,217.9499969482422,204.9779815673828,31202800,IWM
2021-05-20,218.27000427246094,219.8699951171875,216.3300018310547,219.39999389648438,206.34173583984375,24932800,IWM
2021-05-21,221.3300018310547,222.3699951171875,219.35000610351562,219.97000122070312,206.87779235839844,24213700,IWM
2021-05-24,221.17999267578125,222.4499969482422,220.0,221.39999389648438,208.22264099121094,18324200,IWM
2021-05-25,222.22999572753906,223.7100067138672,219.19000244140625,219.25999450683594,206.2100372314453,20514900,IWM
2021-05-26,220.1300048828125,223.69000244140625,220.1199951171875,223.35000610351562,210.0565948486328,20388200,IWM
2021-05-27,225.0399932861328,226.36000061035156,224.17999267578125,225.64999389648438,212.21969604492188,21225700,IWM
2021-05-28,227.0800018310547,227.17999267578125,225.0500030517578,225.5,212.07861328125,20668400,IWM
2021-06-01,227.4600067138672,228.55999755859375,225.9600067138672,228.05999755859375,214.4862518310547,23081500,IWM
2021-06-02,228.91000366210938,228.9199981689453,226.8300018310547,228.3300018310547,214.74020385742188,18927500,IWM
2021-06-03,226.82000732421875,227.6199951171875,224.0399932861328,226.4199981689453,212.94386291503906,24811500,IWM
2021-06-04,227.55999755859375,228.05999755859375,226.2100067138672,227.39999389648438,213.8655242919922,19395800,IWM
2021-06-07,227.88999938964844,230.77999877929688,227.25,230.4499969482422,216.7340087890625,24049900,IWM
2021-06-08,231.2100067138672,233.47999572753906,229.97999572753906,232.88999938964844,219.02879333496094,27770300,IWM
2021-06-09,233.5399932861328,233.63999938964844,230.97999572753906,231.33999633789062,217.57106018066406,18700600,IWM
2021-06-10,231.67999267578125,232.17999267578125,228.7100067138672,229.27999877929688,215.9575653076172,29069000,IWM
2021-06-11,230.3000030517578,231.8000030517578,230.07000732421875,231.6999969482422,218.23695373535156,16707200,IWM
2021-06-14,232.30999755859375,233.35000610351562,230.13999938964844,231.02000427246094,217.59645080566406,19182800,IWM
2021-06-15,231.1199951171875,231.47000122070312,228.47999572753906,230.36000061035156,216.9748077392578,17039900,IWM
2021-06-16,229.6999969482422,230.67999267578125,227.63999938964844,229.8699951171875,216.51329040527344,24527000,IWM
2021-06-17,229.24000549316406,230.1999969482422,224.52000427246094,227.2899932861328,214.08316040039062,48292500,IWM
2021-06-18,223.6999969482422,225.74000549316406,221.1300048828125,222.1300048828125,209.2230224609375,54023700,IWM
2021-06-21,224.0500030517578,227.5,223.27999877929688,226.8800048828125,213.697021484375,26736400,IWM
2021-06-22,226.27000427246094,228.41000366210938,224.72000122070312,227.91000366210938,214.66720581054688,21188500,IWM
2021-06-23,227.99000549316406,229.9600067138672,227.99000549316406,228.66000366210938,215.3735809326172,22387500,IWM
2021-06-24,230.1199951171875,231.91000366210938,228.72000122070312,231.88999938964844,218.4158935546875,21732500,IWM
2021-06-25,232.2899932861328,233.41000366210938,231.75,232.27999877929688,218.7832489013672,27619000,IWM
2021-06-28,232.24000549316406,232.58999633789062,228.77000427246094,230.44000244140625,217.05018615722656,25006000,IWM
2021-06-29,231.22999572753906,231.72999572753906,228.77000427246094,229.33999633789062,216.01409912109375,18844300,IWM
2021-06-30,228.64999389648438,230.32000732421875,227.75999450683594,229.3699951171875,216.0423126220703,26039000,IWM
2021-07-01,230.80999755859375,231.85000610351562,229.7100067138672,231.38999938964844,217.9449920654297,18089100,IWM
2021-07-02,232.0,232.0800018310547,228.55999755859375,229.19000244140625,215.87283325195312,21029700,IWM
2021-07-06,229.36000061035156,229.4600067138672,223.8699951171875,225.86000061035156,212.73629760742188,27771300,IWM
2021-07-07,225.5399932861328,226.6699981689453,221.8000030517578,223.75999450683594,210.75833129882812,28521500,IWM
2021-07-08,219.30999755859375,224.0800018310547,217.85000610351562,221.6999969482422,208.8180389404297,42297900,IWM
2021-07-09,224.16000366210938,226.4499969482422,223.33999633789062,226.3800048828125,213.22608947753906,23976400,IWM
2021-07-12,225.55999755859375,226.88999938964844,224.5500030517578,226.57000732421875,213.40504455566406,16831000,IWM
2021-07-13,225.22999572753906,225.74000549316406,222.22000122070312,222.3000030517578,209.38311767578125,25357500,IWM
2021-07-14,223.7100067138672,224.36000061035156,218.5500030517578,218.8699951171875,206.15240478515625,30594100,IWM
2021-07-15,217.8300018310547,219.05999755859375,214.94000244140625,217.6300048828125,204.9845428466797,45477000,IWM
2021-07-16,219.8300018310547,219.8800048828125,214.47000122070312,214.9499969482422,202.46022033691406,36620200,IWM
2021-07-19,210.6300048828125,214.4499969482422,209.0500030517578,211.72999572753906,199.42730712890625,58571000,IWM
2021-07-20,212.1999969482422,219.27000427246094,211.25999450683594,218.3000030517578,205.61558532714844,40794600,IWM
2021-07-21,219.4499969482422,222.22000122070312,219.36000061035156,222.05999755859375,209.15708923339844,28278700,IWM
2021-07-22,221.47000122070312,221.92999267578125,217.5800018310547,218.52999877929688,205.8322296142578,32879000,IWM
2021-07-23,219.8699951171875,219.9499969482422,216.91000366210938,219.5500030517578,206.79295349121094,23660300,IWM
2021-07-26,220.38999938964844,222.0500030517578,219.14999389648438,220.19000244140625,207.3957061767578,22194200,IWM
2021-07-27,219.00999450683594,219.0800018310547,215.3800048828125,217.6199951171875,204.97506713867188,35063600,IWM
2021-07-28,219.0,222.58999633789062,217.39999389648438,220.82000732421875,207.98916625976562,33043700,IWM
2021-07-29,222.7899932861328,224.44000244140625,222.13999938964844,222.52000427246094,209.59034729003906,22634800,IWM
2021-07-30,221.64999389648438,224.0500030517578,220.27999877929688,221.0500030517578,208.20578002929688,28473000,IWM
2021-08-02,222.47000122070312,224.5500030517578,219.63999938964844,219.9499969482422,207.169677734375,24192600,IWM
2021-08-03,220.6199951171875,221.1199951171875,217.10000610351562,220.86000061035156,208.02679443359375,27798600,IWM
2021-08-04,219.10000610351562,221.1999969482422,217.88999938964844,218.11000061035156,205.43661499023438,25588500,IWM
2021-08-05,219.08999633789062,222.44000244140625,218.67999267578125,222.02999877929688,209.1288604736328,23915200,IWM
2021-08-06,223.75,225.2100067138672,222.13999938964844,223.38999938964844,210.40980529785156,24429200,IWM
2021-08-09,222.9199981689453,223.19000244140625,221.2100067138672,222.16000366210938,209.25132751464844,17225600,IWM
2021-08-10,222.63999938964844,223.22000122070312,221.19000244140625,222.60000610351562,209.66574096679688,22681600,IWM
