timestamp,open,high,low,close,adj_close,volume,symbol
2021-04-19,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,387.79901123046875,78498500,SPY
2021-04-20,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,384.9597473144531,81851800,SPY
2021-04-21,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,388.60223388671875,66793000,SPY
2021-04-22,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,385.05316162109375,97582800,SPY
2021-04-23,412.8699951171875,418.25,412.7900085449219,416.739990234375,389.2280578613281,73209200,SPY
2021-04-26,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,390.04058837890625,52182400,SPY
2021-04-27,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,389.9565124511719,51303100,SPY
2021-04-28,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,389.84454345703125,51238900,SPY
2021-04-29,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,392.3288879394531,78544300,SPY
2021-04-30,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,389.7511291503906,85527000,SPY
2021-05-03,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,390.5917053222656,68128300,SPY
2021-05-04,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,388.18206787109375,101591200,SPY
2021-05-05,417.3800048828125,417.6300048828125,415.1499938964844,415.75,388.3033447265625,60162200,SPY
2021-05-06,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,391.404296875,74321400,SPY
2021-05-07,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,394.2528381347656,67733800,SPY
2021-05-10,422.5,422.739990234375,417.80999755859375,417.94000244140625,390.34881591796875,81852400,SPY
2021-05-11,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,386.8650207519531,116888000,SPY
2021-05-12,411.2300109863281,412.5899963378906,404.0,405.4100036621094,378.6460266113281,134811000,SPY
2021-05-13,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,383.194580078125,106394000,SPY
2021-05-14,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,389.07861328125,82201600,SPY
2021-05-17,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,388.088623046875,65129200,SPY
2021-05-18,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,384.74493408203125,59810200,SPY
2021-05-19,406.9200134277344,411.04998779296875,405.3299865722656,410.8599853515625,383.7362365722656,106467100,SPY
2021-05-20,411.79998779296875,416.6300048828125,411.6700134277344,415.2799987792969,387.864501953125,78022200,SPY
2021-05-21,416.8699951171875,418.20001220703125,414.45001220703125,414.94000244140625,387.5469665527344,76578700,SPY
2021-05-24,417.3399963378906,420.32000732421875,417.0799865722656,419.1700134277344,391.49761962890625,51376700,SPY
2021-05-25,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,390.62896728515625,57451400,SPY
2021-05-26,418.8699951171875,419.6099853515625,417.760009765625,419.07000732421875,391.404296875,43088600,SPY
2021-05-27,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,391.6097106933594,56707700,SPY
2021-05-28,420.9700012207031,421.25,419.7900085449219,420.0400085449219,392.31024169921875,58520200,SPY
2021-06-01,422.57000732421875,422.7200012207031,419.20001220703125,419.6700134277344,391.96466064453125,54216600,SPY
2021-06-02,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,392.5810852050781,49097100,SPY
2021-06-03,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,391.1240234375,58138800,SPY
2021-06-04,420.75,422.9200134277344,418.8399963378906,422.6000061035156,394.7012634277344,55938800,SPY
2021-06-07,422.5899963378906,422.7799987792969,421.19000244140625,422.19000244140625,394.3182678222656,51555000,SPY
2021-06-08,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,394.40234375,47134300,SPY
2021-06-09,423.17999267578125,423.260009765625,421.4100036621094,421.6499938964844,393.81390380859375,48436300,SPY
2021-06-10,422.9599914550781,424.6300048828125,421.54998779296875,423.6099853515625,395.64453125,51020100,SPY
2021-06-11,424.20001220703125,424.42999267578125,422.82000732421875,424.30999755859375,396.29833984375,45570800,SPY
2021-06-14,424.42999267578125,425.3699951171875,423.1000061035156,425.260009765625,397.18560791015625,42358500,SPY
2021-06-15,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,396.4571533203125,51508500,SPY
2021-06-16,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,394.2434997558594,80386100,SPY
2021-06-17,421.6700134277344,423.0199890136719,419.32000732421875,421.9700012207031,394.11279296875,90949700,SPY
2021-06-18,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,388.7961120605469,118676300,SPY
2021-06-21,416.79998779296875,421.05999755859375,415.92999267578125,420.8599853515625,394.3620910644531,72822000,SPY
2021-06-22,420.8500061035156,424.0,420.0799865722656,423.1099853515625,396.47039794921875,57700300,SPY
2021-06-23,423.19000244140625,424.04998779296875,422.510009765625,422.6000061035156,395.9925537109375,49445400,SPY
2021-06-24,424.8900146484375,425.54998779296875,424.6199951171875,425.1000061035156,398.3351135253906,45110300,SPY
2021-06-25,425.8999938964844,427.0899963378906,425.54998779296875,426.6099853515625,399.7500305175781,58129500,SPY
2021-06-28,427.1700134277344,427.6499938964844,425.8900146484375,427.4700012207031,400.555908203125,53159600,SPY
2021-06-29,427.8800048828125,428.55999755859375,427.1300048828125,427.70001220703125,400.7713623046875,35970500,SPY
2021-06-30,427.2099914550781,428.7799987792969,427.17999267578125,428.05999755859375,401.1087646484375,64827900,SPY
2021-07-01,428.8699951171875,430.6000061035156,428.79998779296875,430.42999267578125,403.3294982910156,53441000,SPY
2021-07-02,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,406.41229248046875,57697700,SPY
2021-07-06,433.7799987792969,434.010009765625,430.010009765625,432.92999267578125,405.672119140625,68710400,SPY
2021-07-07,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,407.1058349609375,63549500,SPY
2021-07-08,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,403.7886962890625,97595200,SPY
2021-07-09,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,408.0990295410156,76238600,SPY
2021-07-12,435.42999267578125,437.3500061035156,434.9700012207031,437.0799865722656,409.5608215332031,52889600,SPY
2021-07-13,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,408.16455078125,52911300,SPY
2021-07-14,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,408.7736511230469,64130400,SPY
2021-07-15,434.80999755859375,435.5299987792969,432.7200012207031,434.75,407.3775329589844,55126400,SPY
2021-07-16,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,404.1822204589844,75874700,SPY
2021-07-19,426.19000244140625,431.4100036621094,421.9700012207031,424.9700012207031,398.21319580078125,147987000,SPY
2021-07-20,425.67999267578125,432.4200134277344,424.8299865722656,431.05999755859375,403.9198303222656,99608200,SPY
2021-07-21,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,407.19012451171875,64724400,SPY
2021-07-22,434.739990234375,435.7200012207031,433.69000244140625,435.4599914550781,408.0428161621094,47878500,SPY
2021-07-23,437.5199890136719,440.29998779296875,436.7900085449219,439.94000244140625,412.2408142089844,63766600,SPY
2021-07-26,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,413.2528076171875,43719200,SPY
2021-07-27,439.9100036621094,439.94000244140625,435.989990234375,439.010009765625,411.3693542480469,67397100,SPY
2021-07-28,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,411.2006530761719,52472400,SPY
2021-07-29,439.82000732421875,441.79998779296875,439.80999755859375,440.6499938964844,412.9060363769531,47435300,SPY
2021-07-30,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,410.90081787109375,68951200,SPY
2021-08-02,440.3399963378906,440.92999267578125,437.2099914550781,437.5899963378906,410.0387268066406,58783300,SPY
2021-08-03,438.44000244140625,441.2799987792969,436.1000061035156,441.1499938964844,413.37451171875,58053900,SPY
2021-08-04,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,411.3412170410156,46732200,SPY
2021-08-05,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,413.9461364746094,38969700,SPY
2021-08-06,442.1000061035156,442.94000244140625,441.79998779296875,442.489990234375,414.6301574707031,46930000,SPY
2021-08-09,442.4599914550781,442.79998779296875,441.30999755859375,442.1300048828125,414.29290771484375,41222600,SPY
2021-08-10,442.6099853515625,443.44000244140625,441.8800048828125,442.67999267578125,414.8081970214844,43339300,SPY
2021-08-11,443.82000732421875,443.8800048828125,442.6199951171875,443.7799987792969,415.8389587402344,44034300,SPY
2021-08-12,443.6199951171875,445.260009765625,442.6600036621094,445.1099853515625,417.0851745605469,38909400,SPY
2021-08-13,445.5899963378906,445.94000244140625,445.07000732421875,445.9200134277344,417.84429931640625,39470300,SPY
2021-08-16,444.5299987792969,447.1099853515625,442.8699951171875,446.9700012207031,418.8280944824219,73740000,SPY
2021-08-17,444.239990234375,444.9599914550781,440.8500061035156,444.0400085449219,416.0826110839844,92673900,SPY
2021-08-18,442.9599914550781,444.6300048828125,438.9200134277344,439.17999267578125,411.5285949707031,89351900,SPY
2021-08-19,436.2699890136719,441.1400146484375,436.1199951171875,439.8599853515625,412.1658020019531,92812200,SPY
2021-08-20,440.2300109863281,443.7099914550781,439.7099914550781,443.3599853515625,415.4453430175781,72008700,SPY
2021-08-23,445.1600036621094,448.2300109863281,443.44000244140625,447.260009765625,419.0998229980469,54973000,SPY
2021-08-24,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,419.76513671875,38744700,SPY
2021-08-25,448.1700134277344,449.4599914550781,447.7699890136719,448.9100036621094,420.6459655761719,40529700,SPY
2021-08-26,448.6099853515625,448.8599853515625,446.1600036621094,446.260009765625,418.1628723144531,57829600,SPY
2021-08-27,447.1199951171875,450.6499938964844,447.05999755859375,450.25,421.9015808105469,77235100,SPY
2021-08-30,450.9700012207031,453.07000732421875,450.7099914550781,452.2300109863281,423.7569885253906,48357400,SPY
2021-08-31,452.1300048828125,452.489990234375,450.9200134277344,451.55999755859375,423.129150390625,59300200,SPY
2021-09-01,452.55999755859375,453.1099853515625,451.54998779296875,451.79998779296875,423.35400390625,48721400,SPY
2021-09-02,453.32000732421875,454.04998779296875,451.9100036621094,453.19000244140625,424.65655517578125,42501000,SPY
2021-09-03,451.9800109863281,453.6300048828125,451.54998779296875,453.0799865722656,424.5534362792969,47170500,SPY
2021-09-07,452.7099914550781,452.80999755859375,450.739990234375,451.4599914550781,423.03546142578125,51671500,SPY
2021-09-08,450.8900146484375,451.6700134277344,448.8599853515625,450.9100036621094,422.52001953125,56181900,SPY
2021-09-09,450.70001220703125,452.57000732421875,448.7200012207031,448.9800109863281,420.71160888671875,57970400,SPY
2021-09-10,451.0400085449219,451.489990234375,445.30999755859375,445.44000244140625,417.3945007324219,89948200,SPY
