symbol,entry_date,exit_date,entry_price,exit_price,shares,direction,breakout_level,atr_at_entry,stop_price,target_price,bars_held,gross_pnl,transaction_costs,net_pnl,return_on_trade,exit_reason,trade_outcome,test_start,test_end,chosen_param_id
MSFT,2025-06-03 11:00:00,2025-06-09 09:30:00,462.68,469.41,129,long,462.52,6.413571428571426,454.9837142857143,478.07257142857145,38.59,868.1700000000023,26.047922,842.1220780000024,0.014109272335158265,timeout,Timed out,2025-04-22,2025-07-22,0
MSFT,2025-06-12 09:30:00,2025-06-17 09:30:00,475.1,475.43,144,long,473.43,5.823571428571427,468.1117142857143,489.07657142857147,32.5,47.51999999999771,29.375264,18.144735999997703,0.0002652180827427808,timeout,Timed out,2025-04-22,2025-07-22,0
