timestamp,open,high,low,close,volume,symbol,date
2025-04-21 09:30:00,98.76,99.44,96.8,96.84,35417231,NVDA,2025-04-21
2025-04-21 10:00:00,96.84,97.05,95.57,96.37,43487714,NVDA,2025-04-21
2025-04-21 11:00:00,96.37,96.57,95.74,95.84,21884849,NVDA,2025-04-21
2025-04-21 12:00:00,95.83,96.39,95.68,95.71,18884324,NVDA,2025-04-21
2025-04-21 13:00:00,95.72,95.85,95.05,95.17,19252747,NVDA,2025-04-21
2025-04-21 14:00:00,95.17,95.81,95.04,95.3,17451639,NVDA,2025-04-21
2025-04-21 15:00:00,95.3,97.2,95.2,96.8,37218932,NVDA,2025-04-21
2025-04-22 09:30:00,98.76,99.27,97.36,98.94,29699811,NVDA,2025-04-22
2025-04-22 10:00:00,98.94,99.38,98.35,98.65,26756113,NVDA,2025-04-22
2025-04-22 11:00:00,98.65,99.45,98.3,98.87,24898943,NVDA,2025-04-22
2025-04-22 12:00:00,98.89,99.82,98.87,99.16,23180124,NVDA,2025-04-22
2025-04-22 13:00:00,99.17,99.6,97.56,97.76,24391954,NVDA,2025-04-22
2025-04-22 14:00:00,97.76,98.86,97.71,98.69,13838736,NVDA,2025-04-22
2025-04-22 15:00:00,98.69,99.0,97.28,98.88,30585286,NVDA,2025-04-22
2025-04-23 09:30:00,104.52,104.8,102.61,103.42,39678060,NVDA,2025-04-23
2025-04-23 10:00:00,103.41,104.74,102.58,103.87,34399538,NVDA,2025-04-23
2025-04-23 11:00:00,103.87,104.3,102.62,103.27,26469375,NVDA,2025-04-23
2025-04-23 12:00:00,103.27,104.19,102.65,104.06,18811693,NVDA,2025-04-23
2025-04-23 13:00:00,104.05,104.33,103.48,104.09,14406668,NVDA,2025-04-23
2025-04-23 14:00:00,104.08,104.16,103.27,103.5,12869727,NVDA,2025-04-23
2025-04-23 15:00:00,103.49,103.67,102.02,102.54,27383024,NVDA,2025-04-23
2025-04-24 09:30:00,103.49,105.15,103.11,104.95,24928028,NVDA,2025-04-24
2025-04-24 10:00:00,104.95,105.59,104.46,104.85,29732639,NVDA,2025-04-24
2025-04-24 11:00:00,104.85,105.99,104.76,105.3,23312931,NVDA,2025-04-24
2025-04-24 12:00:00,105.3,106.27,105.03,106.16,19131052,NVDA,2025-04-24
2025-04-24 13:00:00,106.16,106.46,105.86,106.26,16642396,NVDA,2025-04-24
2025-04-24 14:00:00,106.26,106.5,106.09,106.17,13366305,NVDA,2025-04-24
2025-04-24 15:00:00,106.16,106.54,105.51,106.38,25952601,NVDA,2025-04-24
2025-04-25 09:30:00,106.86,107.72,105.73,106.86,23535112,NVDA,2025-04-25
2025-04-25 10:00:00,106.86,108.51,106.77,108.09,31310608,NVDA,2025-04-25
2025-04-25 11:00:00,108.1,109.32,107.89,109.02,21660984,NVDA,2025-04-25
2025-04-25 12:00:00,109.03,111.02,108.48,110.97,27783960,NVDA,2025-04-25
2025-04-25 13:00:00,110.97,111.92,109.82,110.37,35349104,NVDA,2025-04-25
2025-04-25 14:00:00,110.36,111.44,110.15,111.09,22161066,NVDA,2025-04-25
2025-04-25 15:00:00,111.09,111.19,110.2,110.97,29636790,NVDA,2025-04-25
2025-04-28 09:30:00,109.7,110.37,108.1,108.45,30100838,NVDA,2025-04-28
2025-04-28 10:00:00,108.45,108.92,107.73,107.81,27724260,NVDA,2025-04-28
2025-04-28 11:00:00,107.8,108.0,106.38,107.28,25129507,NVDA,2025-04-28
2025-04-28 12:00:00,107.27,107.34,106.52,106.7,14742446,NVDA,2025-04-28
2025-04-28 13:00:00,106.69,107.04,106.02,106.99,15056536,NVDA,2025-04-28
2025-04-28 14:00:00,106.99,107.6,106.7,107.47,12975188,NVDA,2025-04-28
2025-04-28 15:00:00,107.47,108.85,107.41,108.64,24279261,NVDA,2025-04-28
2025-04-29 09:30:00,107.67,109.22,107.44,108.79,20883885,NVDA,2025-04-29
2025-04-29 10:00:00,108.8,109.71,108.29,108.85,24360117,NVDA,2025-04-29
2025-04-29 11:00:00,108.86,109.24,108.45,108.93,13925145,NVDA,2025-04-29
2025-04-29 12:00:00,108.93,109.27,108.22,108.38,12281449,NVDA,2025-04-29
2025-04-29 13:00:00,108.38,109.68,108.28,109.43,12473700,NVDA,2025-04-29
2025-04-29 14:00:00,109.43,110.2,109.31,109.57,17483801,NVDA,2025-04-29
2025-04-29 15:00:00,109.57,109.86,108.77,108.92,27121224,NVDA,2025-04-29
2025-04-30 09:30:00,104.48,105.54,104.08,104.65,27752118,NVDA,2025-04-30
2025-04-30 10:00:00,104.66,106.44,104.57,106.01,26312649,NVDA,2025-04-30
2025-04-30 11:00:00,105.98,106.9,105.96,106.62,16820202,NVDA,2025-04-30
2025-04-30 12:00:00,106.62,106.91,105.75,106.36,15375712,NVDA,2025-04-30
2025-04-30 13:00:00,106.36,107.27,105.64,107.05,15263431,NVDA,2025-04-30
2025-04-30 14:00:00,107.06,107.84,106.86,107.39,17362256,NVDA,2025-04-30
2025-04-30 15:00:00,107.39,108.9,107.04,108.78,27205314,NVDA,2025-04-30
2025-05-01 09:30:00,113.08,114.08,112.08,112.79,35918281,NVDA,2025-05-01
2025-05-01 10:00:00,112.8,113.68,112.36,113.53,26049664,NVDA,2025-05-01
2025-05-01 11:00:00,113.53,114.94,113.05,113.26,35609040,NVDA,2025-05-01
2025-05-01 12:00:00,113.26,113.9,112.86,113.13,18480567,NVDA,2025-05-01
2025-05-01 13:00:00,113.13,113.87,112.88,113.32,13438339,NVDA,2025-05-01
2025-05-01 14:00:00,113.32,113.92,113.23,113.25,12538257,NVDA,2025-05-01
2025-05-01 15:00:00,113.26,113.29,111.3,111.53,26909654,NVDA,2025-05-01
2025-05-02 09:30:00,114.16,115.4,113.61,113.93,29244826,NVDA,2025-05-02
2025-05-02 10:00:00,113.92,114.45,113.37,114.44,25295278,NVDA,2025-05-02
2025-05-02 11:00:00,114.43,114.85,114.3,114.76,15543416,NVDA,2025-05-02
2025-05-02 12:00:00,114.76,115.25,114.41,114.43,17279362,NVDA,2025-05-02
2025-05-02 13:00:00,114.43,114.76,113.95,114.46,13741718,NVDA,2025-05-02
2025-05-02 14:00:00,114.46,115.0,114.33,114.5,12913351,NVDA,2025-05-02
2025-05-02 15:00:00,114.5,114.63,113.9,114.43,21847949,NVDA,2025-05-02
2025-05-05 09:30:00,112.91,114.38,112.76,113.75,17445010,NVDA,2025-05-05
2025-05-05 10:00:00,113.76,114.2,112.66,113.56,21259147,NVDA,2025-05-05
2025-05-05 11:00:00,113.57,114.12,113.4,113.57,13842641,NVDA,2025-05-05
2025-05-05 12:00:00,113.57,114.06,113.56,114.02,8762731,NVDA,2025-05-05
2025-05-05 13:00:00,114.02,114.37,113.87,114.26,8478363,NVDA,2025-05-05
