symbol,train_start,train_end,test_start,test_end,param_id,score,breakout_lookback,trend_window,trend_method,atr_window,stop_atr,target_atr,max_hold_days,min_volume_ratio,train_ending_equity,train_total_return,train_annualized_return,train_annualized_volatility,train_sharpe_ratio,train_max_drawdown,train_num_trades,train_avg_return_per_trade,train_win_rate,train_profit_factor,train_expectancy_dollars
XLK,2021-04-19,2022-04-14,2022-04-18,2022-07-18,15,0.9188788295577632,20,50,EMA,14,1.5,3.0,5,0.9,103610.70265185545,0.036107026518554575,0.036107026518554575,0.018897374315477736,0.8523420370290411,-0.0060668829222210174,5,0.0124861416388907,0.8,21.61086423263426,737.9686434518433
XLK,2021-07-19,2022-07-18,2022-07-19,2022-10-14,8,0.5874543300417518,20,50,EMA,14,1.0,2.0,5,0.75,103489.47586566805,0.03489475865668057,0.03489475865668057,0.028457968551177854,0.5233950072681518,-0.013552226218961017,5,0.008012244559025775,0.6,3.657962247265325,721.2299689121121
XLK,2021-10-15,2022-10-14,2022-10-17,2023-01-17,0,-0.06677866176842491,20,50,SMA,14,1.0,2.0,5,0.75,101769.08038292694,0.017690803829269353,0.017690803829269353,0.02244740101070871,-0.10287142683596322,-0.011010547388385472,3,0.014987819082880001,0.6666666666666666,3.840646802988232,601.7032913233438
XLK,2022-01-14,2023-01-17,2023-01-18,2023-04-18,0,-0.49574590111005584,20,50,SMA,14,1.0,2.0,5,0.75,100718.67616008785,0.0071867616008785,0.0071867616008785,0.023993269602124185,-0.5340346943789234,-0.021218350126286922,4,0.004930347839265017,0.5,1.4574003748167896,191.49102397734862
XLK,2022-04-18,2023-04-18,2023-04-19,2023-07-19,0,-0.30728641903128134,20,50,SMA,14,1.0,2.0,5,0.75,100944.97232912778,0.0094497232912778,0.0094497232912778,0.02877583896436385,-0.3666366329679464,-0.021498590835895337,6,0.0041695317259641635,0.6666666666666666,1.6081039618039417,169.72213220880656
XLK,2022-07-19,2023-07-19,2023-07-20,2023-10-17,2,0.762482502830431,20,50,SMA,14,1.0,3.0,5,0.75,104284.94371761443,0.04284943717614431,0.04284943717614431,0.0339077503418508,0.6738706326955076,-0.011251393812595656,7,0.007265889298778322,0.8571428571428571,5.307414071526045,627.806966042609
XLK,2022-10-17,2023-10-17,2023-10-18,2024-01-18,18,0.560670003802439,55,50,SMA,14,1.0,3.0,5,0.75,103832.35472016229,0.03832354720162279,0.03832354720162279,0.037703912497736074,0.4859852993432186,-0.017908276566363734,6,0.009507176857999759,0.8333333333333334,6.798295522890464,655.4304862613862
XLK,2023-01-18,2024-01-18,2024-01-19,2024-04-18,18,1.405796155097024,55,50,SMA,14,1.0,3.0,5,0.75,106875.54518657706,0.0687554518657707,0.0687554518657707,0.03733309125759231,1.3059580716037134,-0.01815856975829888,7,0.013754353427226196,0.8571428571428571,11.353343600578242,1000.9464680141217
XLK,2023-04-19,2024-04-18,2024-04-19,2024-07-19,10,1.2968432893925197,20,50,EMA,14,1.0,3.0,5,0.75,107176.58366407189,0.071765836640719,0.071765836640719,0.04395256409870275,1.177766023490012,-0.02722260967140755,9,0.011162197311932496,0.6666666666666666,3.5830077414405386,815.1899053529768
XLK,2023-07-20,2024-07-19,2024-07-22,2024-10-17,18,1.8544222888443467,55,50,SMA,14,1.0,3.0,5,0.75,107722.15736758115,0.0772215736758115,0.0772215736758115,0.032889583169705666,1.7398084183845126,-0.015987665512287474,8,0.013455785252079796,0.75,4.546247988367264,983.4291361228943
XLK,2023-10-18,2024-10-17,2024-10-18,2025-01-21,10,1.3068582976906846,20,50,EMA,14,1.0,3.0,5,0.75,106308.90003666219,0.06308900036662202,0.06308900036662202,0.035640541317831266,1.2089883815839861,-0.014698336306450344,7,0.012365742524431065,0.7142857142857143,3.932977225504905,919.2555846180351
XLK,2024-01-19,2025-01-21,2025-01-22,2025-04-22,18,-0.0006799883020223788,55,50,SMA,14,1.0,3.0,5,0.75,101848.8505692725,0.018488505692725088,0.018488505692725088,0.027533633701748834,-0.05489628879528923,-0.020111809412382775,5,0.005214433488691987,0.6,2.076879341965108,386.5566028950281
XLK,2024-04-19,2025-04-22,2025-04-23,2025-07-23,10,-0.2616577301652826,20,50,EMA,14,1.0,3.0,5,0.75,101216.8091787238,0.012168091787237989,0.012168091787237989,0.02587244667126016,-0.3027123144662586,-0.02011784637057179,4,0.004319768621599359,0.5,1.7195373547435038,320.55996117036
XLK,2024-07-22,2025-07-23,2025-07-24,2025-10-21,0,-0.1850329995769343,20,50,SMA,14,1.0,2.0,5,0.75,101206.0207243139,0.012060207243139054,0.012060207243139054,0.029845257095683145,-0.26603197725542016,-0.020124503772334768,8,0.003939400185475015,0.625,1.725554577987727,166.89061720473362
XLK,2024-10-18,2025-10-21,2025-10-22,2026-01-22,5,-0.5641709727185571,20,50,SMA,14,1.5,2.0,5,0.9,100663.06651074659,0.006630665107465905,0.006630665107465905,0.021140853380548445,-0.6323933406035127,-0.02037185867510971,7,0.0026269278233755017,0.5714285714285714,1.6336204230521811,106.54138129204658
