symbol,entry_date,exit_date,entry_price,exit_price,shares,direction,breakout_level,atr_at_entry,stop_price,target_price,bars_held,gross_pnl,transaction_costs,net_pnl,return_on_trade,exit_reason,trade_outcome,test_start,test_end,chosen_param_id
AVGO,2025-05-30 10:00:00,2025-06-04 09:30:00,241.5,259.6817142857143,110,long,240.99,7.575714285714288,232.40914285714285,259.6817142857143,32.36,1999.9885714285722,13.025997714285715,1986.9625737142865,0.07479625724503243,profit_target,Successful,2025-04-22,2025-07-22,0
AVGO,2025-06-26 09:30:00,2025-07-01 09:30:00,267.18,271.86,105,long,265.87,8.077857142857141,257.48657142857144,286.56685714285715,32.5,491.4000000000007,13.319840000000003,478.0801600000007,0.017041486566930112,timeout,Timed out,2025-04-22,2025-07-22,0
AVGO,2025-07-17 09:30:00,2025-07-22 09:30:00,284.72,277.11,116,long,283.36,7.314285714285717,275.9428571428572,302.2742857142857,32.5,-882.7600000000016,15.034456000000002,-897.7944560000016,-0.027183223445175462,timeout,Timed out,2025-04-22,2025-07-22,0
AVGO,2025-09-05 09:30:00,2025-09-10 09:30:00,342.49,360.62,87,long,317.35,9.684999999999993,330.868,365.734,32.5,1577.3099999999995,14.234114000000002,1563.0758859999996,0.05245814328667368,timeout,Timed out,2025-07-23,2025-10-20,0
AVGO,2025-09-10 09:30:00,2025-09-15 09:30:00,360.62,361.29,64,long,356.41,13.411428571428571,344.52628571428573,392.80742857142855,32.5,42.88000000000102,11.240448,31.63955200000102,0.0013708834784538183,timeout,Timed out,2025-07-23,2025-10-20,0
AVGO,2025-10-16 10:00:00,2025-10-17 10:00:00,360.16,342.9897142857143,60,long,359.93,14.308571428571431,342.9897142857143,394.50057142857145,6.5,-1030.2171428571444,10.43779657142857,-1040.654939428573,-0.048157066277421744,stop_loss,Stop-loss triggered,2025-07-23,2025-10-20,0
AVGO,2025-11-26 09:30:00,2025-12-01 09:30:00,389.85,387.85,47,long,386.48,17.872142857142858,368.4034285714286,432.74314285714286,32.5,-94.0,9.31038,-103.31038000000001,-0.005638304967267826,timeout,Timed out,2025-10-21,2026-01-21,0
AVGO,2025-12-09 11:00:00,2025-12-12 09:30:00,403.64,382.87314285714285,49,long,403.0,17.305714285714288,382.87314285714285,445.17371428571425,19.09,-1017.5759999999996,9.7078288,-1027.2838287999996,-0.05193978817252793,stop_loss,Stop-loss triggered,2025-10-21,2026-01-21,0
