timestamp,open,high,low,close,volume,symbol,date
2025-04-21 09:30:00,193.31,193.8,192.38,192.5,3571839,AAPL,2025-04-21
2025-04-21 10:00:00,192.45,192.65,191.27,191.5,4247309,AAPL,2025-04-21
2025-04-21 11:00:00,191.5,191.99,189.81,190.25,3707208,AAPL,2025-04-21
2025-04-21 12:00:00,190.24,191.75,190.23,190.77,2233044,AAPL,2025-04-21
2025-04-21 13:00:00,190.77,191.02,190.13,190.51,2380832,AAPL,2025-04-21
2025-04-21 14:00:00,190.51,191.14,190.18,190.27,2059229,AAPL,2025-04-21
2025-04-21 15:00:00,190.27,193.43,190.24,193.09,5172616,AAPL,2025-04-21
2025-04-22 09:30:00,196.0,197.87,195.97,197.82,3560499,AAPL,2025-04-22
2025-04-22 10:00:00,197.83,199.39,197.62,199.3,4361044,AAPL,2025-04-22
2025-04-22 11:00:00,199.31,199.55,197.86,199.33,3515226,AAPL,2025-04-22
2025-04-22 12:00:00,199.34,201.59,199.02,200.59,5680030,AAPL,2025-04-22
2025-04-22 13:00:00,200.61,201.01,198.11,198.25,3832853,AAPL,2025-04-22
2025-04-22 14:00:00,198.25,200.5,198.1,200.15,2741811,AAPL,2025-04-22
2025-04-22 15:00:00,200.14,200.42,198.0,199.56,5762235,AAPL,2025-04-22
2025-04-23 09:30:00,205.99,207.63,204.63,207.38,7879247,AAPL,2025-04-23
2025-04-23 10:00:00,207.32,208.0,205.62,206.9,4757485,AAPL,2025-04-23
2025-04-23 11:00:00,206.93,207.57,203.65,204.27,4960245,AAPL,2025-04-23
2025-04-23 12:00:00,204.27,204.96,202.79,204.76,2755885,AAPL,2025-04-23
2025-04-23 13:00:00,204.75,205.65,203.83,205.39,2265432,AAPL,2025-04-23
2025-04-23 14:00:00,205.39,205.54,204.24,204.74,2193228,AAPL,2025-04-23
2025-04-23 15:00:00,204.72,205.75,203.61,204.44,5665916,AAPL,2025-04-23
2025-04-24 09:30:00,204.94,205.64,202.94,205.59,3830588,AAPL,2025-04-24
2025-04-24 10:00:00,205.57,206.66,205.22,205.96,4056521,AAPL,2025-04-24
2025-04-24 11:00:00,205.96,206.72,205.48,206.09,2819083,AAPL,2025-04-24
2025-04-24 12:00:00,206.11,206.77,205.65,206.54,1861891,AAPL,2025-04-24
2025-04-24 13:00:00,206.54,207.48,206.09,207.45,2065846,AAPL,2025-04-24
2025-04-24 14:00:00,207.44,208.1,207.05,207.86,2169528,AAPL,2025-04-24
2025-04-24 15:00:00,207.85,208.83,207.03,208.28,5087952,AAPL,2025-04-24
2025-04-25 09:30:00,206.35,209.07,206.2,208.21,3680980,AAPL,2025-04-25
2025-04-25 10:00:00,208.23,209.25,206.51,207.31,3780521,AAPL,2025-04-25
2025-04-25 11:00:00,207.31,207.64,206.66,207.5,2157458,AAPL,2025-04-25
2025-04-25 12:00:00,207.49,208.9,207.47,208.68,1952486,AAPL,2025-04-25
2025-04-25 13:00:00,208.66,209.42,207.33,208.1,2529676,AAPL,2025-04-25
2025-04-25 14:00:00,208.09,208.83,207.9,208.38,1539023,AAPL,2025-04-25
2025-04-25 15:00:00,208.38,209.75,207.87,209.23,4209686,AAPL,2025-04-25
2025-04-28 09:30:00,210.06,211.5,208.95,209.39,4100286,AAPL,2025-04-28
2025-04-28 10:00:00,209.39,209.82,208.73,209.03,3196818,AAPL,2025-04-28
2025-04-28 11:00:00,209.03,209.53,207.58,207.96,2475976,AAPL,2025-04-28
2025-04-28 12:00:00,207.95,208.73,207.46,208.45,1703630,AAPL,2025-04-28
2025-04-28 13:00:00,208.43,209.86,207.91,209.75,1836726,AAPL,2025-04-28
2025-04-28 14:00:00,209.73,210.1,209.46,209.84,1887764,AAPL,2025-04-28
2025-04-28 15:00:00,209.87,211.5,209.8,210.09,3835850,AAPL,2025-04-28
2025-04-29 09:30:00,208.8,211.25,208.37,210.8,2525333,AAPL,2025-04-29
2025-04-29 10:00:00,210.81,212.24,210.33,211.61,3492141,AAPL,2025-04-29
2025-04-29 11:00:00,211.62,211.8,210.4,210.62,1925973,AAPL,2025-04-29
2025-04-29 12:00:00,210.62,211.33,209.35,209.73,1901787,AAPL,2025-04-29
2025-04-29 13:00:00,209.74,211.75,209.5,211.58,1719094,AAPL,2025-04-29
2025-04-29 14:00:00,211.59,211.97,211.16,211.3,1606173,AAPL,2025-04-29
2025-04-29 15:00:00,211.3,211.9,210.95,211.24,3476613,AAPL,2025-04-29
2025-04-30 09:30:00,209.26,209.72,206.67,207.14,3121443,AAPL,2025-04-30
2025-04-30 10:00:00,207.19,209.75,207.14,209.64,2871603,AAPL,2025-04-30
2025-04-30 11:00:00,209.59,211.13,209.56,211.05,2370732,AAPL,2025-04-30
2025-04-30 12:00:00,211.04,211.36,210.22,210.92,1762620,AAPL,2025-04-30
2025-04-30 13:00:00,210.92,211.85,209.8,211.1,1817259,AAPL,2025-04-30
